item_code,item_name,unit,price,price_raw,description,insurance_category,is_valid,source,import_time
w0419060028,肱骨外科颈骨折切开复位内固定术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060035,肱骨内髁骨折切开复位内固定术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060037,肱骨远端骨骺分离切开复位内固定,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060040,冠状突咀骨折切开复位内固定术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060046,桡骨颈骨折切开复位术,例,230.0,230,276,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060047,孟氏骨折切开复位,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060049,陈旧孟氏骨折,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060056,"股骨颈骨折,三刃钉内固定术",例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060057,"股骨颈骨折,螺纹钉",例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060058,"股骨颈骨折,斯氏钉",例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060061,人工股骨头取出术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060065,股骨头切除术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060067,股骨粗隆下截骨内固定术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060068,股骨粗隆间骨折鹅头钉内固定术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060069,股骨粗隆间骨折加压钉板内固定术(D.H.S),例,760.0,760,912,无效,否,北京市医疗保障局,2026-03-04 20:03:19
w0419060070,股骨粗隆间骨折角钢板内固定术(AO),例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060071,股骨粗隆下骨折角钢板内固定术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060074,股骨干骨折髓内针内固定术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060076,股骨髁上骨折，髁钢板内固定术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060077,股骨髁上骨折，钢板+骨栓,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060080,股骨髁间骨折切陈旧骨折固定术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060081,股骨单髁骨折切开复位内固定术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060098,跟骨骨折切开复位植骨术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060102,近节趾骨基底切除术,例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060103,脊椎骨折前外侧减压术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060105,椎板切除脊髓探查术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060106,哈氏棒内固定术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060107,鲁氏棒内固定术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060109,双端螺纹钉内固定术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060110,膝关节探查术,例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060111,膝关节半月板手术，半月板切除,例,190.0,190,228,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060117,交叉韧带缝合术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060118,侧付韧带缝合术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060120,半腱肌+髂胫束,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060121,髂胫束,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060123,腓骨肌腱,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060124,鹅足成形术,例,230.0,230,276,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060126,后交叉韧带重建术(膕肌),例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060127,后交叉韧带重建术(髌腱),例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060128,后交叉韧带重建术(腓肠肌),例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060129,后交叉韧带重建术(腓骨肌腱),例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060130,复发性髌骨脱位手术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060132,窦道刮除术,例,95.0,95,114,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060134,"髓炎病灶清除术,肌瓣填塞术",例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060135,"髓炎病灶清除术,肌瓣植骨术",例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060138,取钢板术4孔,例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060139,取钢板术6孔,例,230.0,230,276,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060140,取钢板术8孔,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060141,取髓内针术,例,95.0,95,114,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060142,取三刃钉术,例,95.0,95,114,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060143,取螺丝钉术,例,95.0,95,114,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060144,取骨栓术,例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060145,取钢丝术,例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060146,取螺纹针术,例,190.0,190,228,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060150,肌腱手术：肱三头肌腱修复术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060151,肌腱手术：肱二头肌腱修复术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060152,肌腱手术：跟腱缝合术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060153,肌腱手术：跟腱陈旧断裂重建术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060154,肌腱手术：髌腱断裂修复术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060155,肌腱手术：髌腱断裂(陈旧)重建术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060156,肌腱手术：股四头肌断裂修复术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060157,肌腱手术：肌腱吻合术,例,190.0,190,228,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060158,肌腱手术：跟腱延长术,例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060159,肌腱手术：跖腱膜切断术,例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060160,肌腱手术：肌腱切断术,例,95.0,95,114,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060166,韧带：外踝韧带修复术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419070001,股骨、颈骨折加压钉内固定术,例,170.0,170,204,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419070003,股骨颈基底旋转截骨术,例,640.0,640,768,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419070004,虎口开大示指背侧皮瓣转移术,例,260.0,260,312,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419070005,肌性斜颈软组织松解术,例,80.0,80,96,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419070006,脊柱迪克氏钉取出术,例,260.0,260,312,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419070007,肩盂截骨植骨内固定术,例,510.0,510,612,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419070016,颅内血肿碎吸术,例,260.0,260,312,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419070017,拇指截指和关节离断术,例,160.0,160,192,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419070020,胸廓出口综合征经肩胛根治术,例,160.0,160,192,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419070023,寰椎后弓切除+内固定(枕颈)+枕颈植骨融合术,例,450.0,450,540,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419070024,肱骨头切除术,例,390.0,390,468,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419070025,髋臼双柱骨折AO成形钢板固定术,例,770.0,770,924,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419070026,髌骨稳定术,例,170.0,170,204,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419070030,腰椎峡部植骨螺丝钉内固定术,例,900.0,900,1080,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419070031,带锁髓内针取出术,例,400.0,400,480,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0420000003,中央腱囊修补术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0420000009,腓肠肌内侧头移位术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0420000010,腓肠肌内侧头推进皮瓣,例,670.0,670,804,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0420000012,静脉切取术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0420000023,血运危象血管探查术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0420000024,背阔肌肌皮瓣移位重建屈肘功能,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0420000025,胸大肌移位重建屈肘功能,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0420000027,足趾游离移植术,例,1140.0,1140,1368,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0420000030,前臂倒移皮瓣移位术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0420000031,带血蒂足背皮瓣移位术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0420000032,带血蒂伸趾短肌移位术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0420000033,剔骨皮瓣,例,0.0,150~500,180~600,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0420000034,小腿缺血挛缩探查术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0420000036,前臂缺血挛缩探查术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0420000040,尺神经前移术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0420000041,四肢死骨摘除血管探查术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0420000043,疤痕切除血管探查属,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000002,锁骨下动脉、颈动脉血管吻合术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000005,肱动脉、桡动脉、尺动脉学管吻合术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000007,掌弓动脉血管探查术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000008,掌弓动脉血管吻合术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000009,掌弓动脉血管移植术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000010,指动脉血管探查术,例,230.0,230,276,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000011,指动脉血管吻合术,例,230.0,230,276,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000013,上肢静脉血管探查术,例,0.0,190~300,228~360,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000014,上肢动脉血管吻合术,例,0.0,230~400,276~480,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000015,上肢动脉血管移植术,例,0.0,290~500,348~600,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000016,股动脉血管探查术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000017,股动脉血管吻合术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000019,胸动脉血管探查术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000020,胸动脉血管吻合术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000021,胸动脉血管移植术,例,530.0,530,636,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000023,胫前(后)动脉血管吻合术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000025,足背动脉血管探查术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000026,足背动脉血管吻合术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000027,足背动脉血管移植术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000028,下肢静脉血管探术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000029,下肢静脉血管吻合术,例,0.0,230~400,276~480,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000030,下肢静脉血管移植术,例,0.0,290~500,348~600,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000031,同侧肢体取血管术,例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000032,其它肢体取血管术,例,0.0,230~300,276~360,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000033,臂丛神经上、中、干神经探查术,例,950.0,950,1140,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000034,臂丛神经上、中、干神经吻合术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000035,臂丛神经上、中、干神经移植术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000036,臂丛神经下干神经探查术,例,950.0,950,1140,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000037,臂丛神经下干神经吻合术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000038,臂丛神经下干神经移植术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000039,臂丛神经全臂丛神经探查术,例,1140.0,1140,1368,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000040,臂丛神经全臂丝神经吻合术,例,0.0,480~600,576~720,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000043,臂丛上、中、干付神经移位术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000044,臂丛上、中、干神经肿瘤切除术,例,0.0,480~600,576~720,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000046,臂丛下干助间神移位术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000047,全臂丛颈助切除术,例,950.0,950,1140,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000048,正中神经探查术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000049,正中神经吻合术(外膜),例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000050,正中神经吻合术(末膜),例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000052,正中神经松解术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000053,正中神经移位术,例,530.0,530,636,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000054,正中神经植入肌肉手术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000055,正中神经肿瘤切除术,例,0.0,290~500,348~600,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000056,尺神经探查术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000057,尺神经吻合术  (外膜),例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000058,尺神经吻合术  (半膜),例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000059,尺神经移植术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000061,尺神经移位术,例,530.0,530,636,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000062,尺神经植入肌肉手术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000063,尺神经肿瘤切除术,例,0.0,290~500,348~600,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000064,桡神经探查术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000065,桡神经吻合术  (外膜),例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000066,神经吻合桡术  (末膜),例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000067,桡神经移植术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000068,桡神经松解术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000069,桡神经移位术,例,530.0,530,636,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000070,桡神经植入肌肉手术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000071,桡神经肿瘤切除术,例,0.0,290~500,348~600,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000072,指总神经探查术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000073,指总神经吻合术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000074,指总神经移植术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000075,指总神经松解术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000076,指总神经植入肌肉手术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000077,指总神经肿瘤切除术,例,0.0,290~500,348~600,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000078,指神经探查术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000079,指神经吻合术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000080,指神经移植术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000081,指神经松解术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000082,坐骨神经探查术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000083,坐骨神经吻合术  (外膜),例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000084,坐骨神经移植术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000085,坐骨神经吻合术  (末膜),例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000086,坐骨神经松解术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000087,腓总神经探查术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000088,腓总神经吻合术  (外膜),例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000089,腓总神经吻合术  (末膜),例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000090,腓总神经移植术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000091,腓总神经松解术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000092,股神经探查术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000093,股神经吻合术    (外膜),例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000094,股神经吻合术    (末膜),例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000095,股神经移植术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000096,股神经松解术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000101,肌腱松解术,例,0.0,230~500,276~600,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000102,肌植游离移植术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000103,滑囊再造术,例,0.0,230~500,276~600,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000104,肌腱吻合术,例,0.0,290~500,348~600,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000107,钢丝内固定术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000109,掌骨骨折切开复位术,例,230.0,230,276,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000110,克氏针内固定术,例,230.0,230,276,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000112,指间关节囊内骨折切开复位内固定,例,230.0,230,276,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000114,腕掌关节切开复位内固定术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000119,克氏针取出术,例,110.0,110,132,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000120,钢丝取出术,例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000123,掌关节切开复位术,例,230.0,230,276,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000132,尺骨取骨植骨术,例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000133,桡骨取骨植骨术,例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000140,骨膜移植术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000145,肌腱粘连松解术,例,0.0,230~500,276~600,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000147,屈指浅肌腱切除术,例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000148,肌腱移位术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000149,(1)旋前圆肌代伸腕肌,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000150,(2)尺侧屈腕肌代伸指总肌,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000151,(3)掌长肌代伸拇长肌,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000152,胸大肌移位术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000153,背阔肌移位术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000154,游离肌肉移植术,例,1140.0,1140,1368,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000160,(1)掌长肌移位代拇外展功能重建术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000161,(2)尺侧屈腕肌移位代拇外展功能重建,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000162,(3)尺侧伸腕肌移位代拇外展功能重建,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000163,(4)双指屈指肌移位代拇外展功能重建,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000164,(5)外展小指肌移位代拇外展功能重建,例,530.0,530,636,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000165,中央腱囊松解术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000166,伸指肌腱止点肌腱修补术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000167,侧腱囊松解术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000168,侧腱囊交叉缝合术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000169,代血管游离肌腱移植术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000170,(1)掌长肌,例,190.0,190,228,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000171,(2)伸趾长肌,例,230.0,230,276,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000172,(3)庶肌,例,230.0,230,276,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000173,(4)屈指浅肌,例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000175,游离指血管移植术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000176,取血管术,例,230.0,230,276,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000177,血管探查术,例,230.0,230,276,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000178,示指残端拇化术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000179,中、双、指残端拇化术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000180,示指反转皮办、植骨、交臂皮瓣术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000183,取皮术(小--中--大--套状撕脱),例,0.0,76~240,91~288,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000206,Law Hand爪型指矫正术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000207,臂丛游离伤神经移植术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000208,臂丛损伤的神经移位术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000209,臂丛损伤付神经移位术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000210,臂丛损伤肋间神经移位术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000212,颈肋切除术,例,950.0,950,1140,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000214,骨间掌侧神经探查术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000216,尺神经探查术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000217,尺管综合症松解术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000218,代蒂神经移位术,例,530.0,530,636,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000219,神经外膜吻合术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000220,神经囊膜吻合术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000221,神经植入肌肉术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000226,肿瘤刮除术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000227,肿物探查,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000230,多指畸形,例,0.0,150~300,180~360,丙,是,北京市医疗保障局,2026-03-04 20:03:19
